,CaseID,Event,Date,timestamp,type,sensor
46,1,450,01.10.21,1633074077.767027,FloorSensor,T9_Bathroom
47,1,467,01.10.21,1633074263.888347,FloorSensor,T7_Closet
48,1,517,01.10.21,1633074433.009667,PresenceSensor,Bed_Bed
49,1,524,01.10.21,1633074592.838095,FloorSensor,T7_Closet
50,2,525,02.10.21,1633156200.0,FloorSensor,T10_Bed
51,2,526,02.10.21,1633156201.5,FloorSensor,T11_Bed
52,2,592,02.10.21,1633156308.0,FloorSensor,Window5_BedroomT8_Window
53,2,594,02.10.21,1633156423.328427,PresenceSensor,Door2_Bathroom
54,2,595,02.10.21,1633156840.949747,FloorSensor,T11_Bed
55,2,596,02.10.21,1633156844.985281,PresenceSensor,Door1_Bedroom
56,2,597,02.10.21,1633156851.435028,FloorSensor,T4_Kitchen
57,2,598,02.10.21,1633156852.642135,FloorSensor,T3_Kitchen
58,2,619,02.10.21,1633156914.245993,FloorSensor,T2_Kitchen
59,2,620,02.10.21,1633156975.470562,ProximitySensor,Stove_Stove
60,2,621,02.10.21,1633156976.470562,FloorSensor,T1_Stove
61,2,622,02.10.21,1633156993.091883,ProximitySensor,Stove_Stove
62,2,630,02.10.21,1633157009.2989888,FloorSensor,T2_Kitchen
63,2,635,02.10.21,1633157047.298989,ProximitySensor,Stove_Stove
64,2,650,02.10.21,1633157105.7989888,FloorSensor,T2_Kitchen
65,2,651,02.10.21,1633157173.92031,FloorSensor,T3_Kitchen
66,2,654,02.10.21,1633157205.248737,FloorSensor,T2_Kitchen
67,2,655,02.10.21,1633157216.955844,FloorSensor,T3_Kitchen
68,2,657,02.10.21,1633157217.955844,FloorSensor,T4_Kitchen
69,2,662,02.10.21,1633157263.112698,FloorSensor,T2_Kitchen
70,2,679,02.10.21,1633157354.612698,ProximitySensor,Stove_Stove
71,2,680,02.10.21,1633157448.612698,FloorSensor,T2_Kitchen
72,2,684,02.10.21,1633157459.6126983,ProximitySensor,Stove_Stove
73,2,716,02.10.21,1633157557.612699,FloorSensor,T2_Kitchen
74,2,717,02.10.21,1633157643.234018,FloorSensor,T5_Table
75,2,832,02.10.21,1633158234.0624452,PresenceSensor,Chair1_Table
76,2,833,02.10.21,1633158812.269552,FloorSensor,T4_Kitchen
77,2,836,02.10.21,1633158815.769552,FloorSensor,T3_Kitchen
78,2,842,02.10.21,1633158835.269552,FloorSensor,T2_Kitchen
79,2,843,02.10.21,1633158852.269552,ProximitySensor,Stove_Stove
80,2,844,02.10.21,1633158853.269552,FloorSensor,T1_Stove
81,2,845,02.10.21,1633158897.305086,FloorSensor,T4_Kitchen
82,2,846,02.10.21,1633158898.512193,FloorSensor,T3_Kitchen
83,2,847,02.10.21,1633159084.133513,FloorSensor,T2_Kitchen
84,2,849,02.10.21,1633159085.34062,ProximitySensor,Stove_Stove
85,2,850,02.10.21,1633159340.376154,FloorSensor,T4_Kitchen
86,2,852,02.10.21,1633159341.583261,PresenceSensor,Chair1_Table
87,2,853,02.10.21,1633159368.033008,FloorSensor,T3_Kitchen
88,2,856,02.10.21,1633159385.740115,FloorSensor,T2_Kitchen
89,2,857,02.10.21,1633159441.861435,FloorSensor,T3_Kitchen
90,2,858,02.10.21,1633159460.689862,PresenceSensor,Chair1_Table
91,2,859,02.10.21,1633159465.518289,PresenceSensor,Door1_Bedroom
92,2,861,02.10.21,1633159472.553823,PresenceSensor,Door2_Bathroom
93,2,862,02.10.21,1633160016.76093,FloorSensor,T9_Bathroom
94,2,863,02.10.21,1633160018.175144,PresenceSensor,Bed_Bed
95,2,864,02.10.21,1633160022.210678,ProximitySensor,Window3_Bedroom
96,2,866,02.10.21,1633160023.175144,PresenceSensor,Bed_Bed
97,2,867,02.10.21,1633160032.210678,ProximitySensor,Window3_Bedroom
98,2,869,02.10.21,1633160033.175144,PresenceSensor,Bed_Bed
99,2,870,02.10.21,1633160042.210678,ProximitySensor,Window3_Bedroom
100,2,872,02.10.21,1633160043.175144,PresenceSensor,Bed_Bed
101,2,873,02.10.21,1633160052.210678,ProximitySensor,Window3_Bedroom
102,2,875,02.10.21,1633160053.175144,PresenceSensor,Bed_Bed
103,2,876,02.10.21,1633160062.210678,ProximitySensor,Window3_Bedroom
104,2,878,02.10.21,1633160063.175144,PresenceSensor,Bed_Bed
105,2,879,02.10.21,1633160072.210678,ProximitySensor,Window3_Bedroom
106,2,881,02.10.21,1633160073.175144,PresenceSensor,Bed_Bed
107,2,882,02.10.21,1633160082.210678,ProximitySensor,Window3_Bedroom
108,2,884,02.10.21,1633160083.175144,PresenceSensor,Bed_Bed
109,2,885,02.10.21,1633160092.210678,ProximitySensor,Window3_Bedroom
110,2,887,02.10.21,1633160093.175144,PresenceSensor,Bed_Bed
111,2,888,02.10.21,1633160102.210678,ProximitySensor,Window3_Bedroom
112,2,890,02.10.21,1633160103.175144,PresenceSensor,Bed_Bed
113,2,891,02.10.21,1633160112.210678,ProximitySensor,Window3_Bedroom
114,2,893,02.10.21,1633160113.175144,PresenceSensor,Bed_Bed
115,2,894,02.10.21,1633160122.210678,ProximitySensor,Window3_Bedroom
116,2,896,02.10.21,1633160123.175144,PresenceSensor,Bed_Bed
117,2,897,02.10.21,1633160132.210678,ProximitySensor,Window3_Bedroom
118,2,899,02.10.21,1633160133.175144,PresenceSensor,Bed_Bed
119,2,900,02.10.21,1633160142.210678,ProximitySensor,Window3_Bedroom
120,2,902,02.10.21,1633160143.175144,PresenceSensor,Bed_Bed
121,2,903,02.10.21,1633160152.210678,ProximitySensor,Window3_Bedroom
122,2,905,02.10.21,1633160153.175144,PresenceSensor,Bed_Bed
123,2,906,02.10.21,1633160162.210678,ProximitySensor,Window3_Bedroom
124,2,908,02.10.21,1633160163.175144,PresenceSensor,Bed_Bed
125,2,909,02.10.21,1633160172.210678,ProximitySensor,Window3_Bedroom
126,2,911,02.10.21,1633160173.175144,PresenceSensor,Bed_Bed
127,2,912,02.10.21,1633160182.210678,ProximitySensor,Window3_Bedroom
128,2,914,02.10.21,1633160183.175144,PresenceSensor,Bed_Bed
129,2,915,02.10.21,1633160192.210678,ProximitySensor,Window3_Bedroom
130,2,917,02.10.21,1633160193.175144,PresenceSensor,Bed_Bed
131,2,918,02.10.21,1633160202.210678,ProximitySensor,Window3_Bedroom
132,2,920,02.10.21,1633160203.175144,PresenceSensor,Bed_Bed
133,2,921,02.10.21,1633160212.210678,ProximitySensor,Window3_Bedroom
134,2,923,02.10.21,1633160213.175144,PresenceSensor,Bed_Bed
135,2,924,02.10.21,1633160222.210678,ProximitySensor,Window3_Bedroom
136,2,926,02.10.21,1633160223.175144,PresenceSensor,Bed_Bed
137,2,927,02.10.21,1633160232.210678,ProximitySensor,Window3_Bedroom
138,2,929,02.10.21,1633160233.175144,PresenceSensor,Bed_Bed
139,2,930,02.10.21,1633160242.210678,ProximitySensor,Window3_Bedroom
140,2,932,02.10.21,1633160243.175144,PresenceSensor,Bed_Bed
141,2,933,02.10.21,1633160252.210678,ProximitySensor,Window3_Bedroom
142,2,935,02.10.21,1633160253.175144,PresenceSensor,Bed_Bed
143,2,936,02.10.21,1633160262.210678,ProximitySensor,Window3_Bedroom
144,2,938,02.10.21,1633160263.175144,PresenceSensor,Bed_Bed
145,2,939,02.10.21,1633160272.210678,ProximitySensor,Window3_Bedroom
146,2,941,02.10.21,1633160273.175144,PresenceSensor,Bed_Bed
147,2,942,02.10.21,1633160282.210678,ProximitySensor,Window3_Bedroom
148,2,944,02.10.21,1633160283.175144,PresenceSensor,Bed_Bed
149,2,945,02.10.21,1633160292.210678,ProximitySensor,Window3_Bedroom
150,2,947,02.10.21,1633160293.175144,PresenceSensor,Bed_Bed
151,2,948,02.10.21,1633160302.210678,ProximitySensor,Window3_Bedroom
152,2,950,02.10.21,1633160303.175144,PresenceSensor,Bed_Bed
153,2,951,02.10.21,1633160312.210678,ProximitySensor,Window3_Bedroom
154,2,953,02.10.21,1633160313.175144,PresenceSensor,Bed_Bed
155,2,954,02.10.21,1633160322.210678,ProximitySensor,Window3_Bedroom
156,2,956,02.10.21,1633160323.175144,PresenceSensor,Bed_Bed
157,2,957,02.10.21,1633160332.210678,ProximitySensor,Window3_Bedroom
158,2,959,02.10.21,1633160333.175144,PresenceSensor,Bed_Bed
159,2,960,02.10.21,1633160342.210678,ProximitySensor,Window3_Bedroom
160,2,962,02.10.21,1633160343.175144,PresenceSensor,Bed_Bed
161,2,963,02.10.21,1633160352.210678,ProximitySensor,Window3_Bedroom
162,2,965,02.10.21,1633160353.175144,PresenceSensor,Bed_Bed
163,2,966,02.10.21,1633160362.210678,ProximitySensor,Window3_Bedroom
164,2,968,02.10.21,1633160363.175144,PresenceSensor,Bed_Bed
165,2,969,02.10.21,1633160372.210678,ProximitySensor,Window3_Bedroom
166,2,971,02.10.21,1633160373.175144,PresenceSensor,Bed_Bed
167,2,972,02.10.21,1633160382.210678,ProximitySensor,Window3_Bedroom
168,2,974,02.10.21,1633160383.175144,PresenceSensor,Bed_Bed
169,2,975,02.10.21,1633160392.210678,ProximitySensor,Window3_Bedroom
170,2,977,02.10.21,1633160393.175144,PresenceSensor,Bed_Bed
171,2,978,02.10.21,1633160402.210678,ProximitySensor,Window3_Bedroom
172,2,980,02.10.21,1633160403.175144,PresenceSensor,Bed_Bed
173,2,981,02.10.21,1633160412.210678,ProximitySensor,Window3_Bedroom
174,2,983,02.10.21,1633160413.175144,PresenceSensor,Bed_Bed
175,2,984,02.10.21,1633160422.210678,ProximitySensor,Window3_Bedroom
176,2,986,02.10.21,1633160423.175144,PresenceSensor,Bed_Bed
177,2,987,02.10.21,1633160432.210678,ProximitySensor,Window3_Bedroom
178,2,989,02.10.21,1633160433.175144,PresenceSensor,Bed_Bed
179,2,990,02.10.21,1633160442.210678,ProximitySensor,Window3_Bedroom
180,2,992,02.10.21,1633160443.175144,PresenceSensor,Bed_Bed
181,2,993,02.10.21,1633160452.210678,ProximitySensor,Window3_Bedroom
182,2,995,02.10.21,1633160453.175144,PresenceSensor,Bed_Bed
183,2,996,02.10.21,1633160462.210678,ProximitySensor,Window3_Bedroom
184,2,998,02.10.21,1633160463.175144,PresenceSensor,Bed_Bed
185,2,999,02.10.21,1633160472.210678,ProximitySensor,Window3_Bedroom
186,2,1001,02.10.21,1633160473.175144,PresenceSensor,Bed_Bed
187,2,1002,02.10.21,1633160482.210678,ProximitySensor,Window3_Bedroom
188,2,1003,02.10.21,1633160483.175144,PresenceSensor,Bed_Bed
189,2,1004,02.10.21,1633160483.417784,FloorSensor,T10_Bed
190,2,1021,02.10.21,1633160527.367532,FloorSensor,T7_Closet
191,2,1051,02.10.21,1633160645.6959593,FloorSensor,T9_Bathroom
192,2,1084,02.10.21,1633160887.317279,FloorSensor,T7_Closet
193,3,1085,03.10.21,1633242600.0,FloorSensor,T10_Bed
194,3,1086,03.10.21,1633242601.5,FloorSensor,T11_Bed
195,3,1157,03.10.21,1633242715.4468086,ProximitySensor,Window5_BedroomT8_Window
196,3,1159,03.10.21,1633242841.328427,PresenceSensor,Door2_Bathroom
197,3,1160,03.10.21,1633243119.949747,FloorSensor,T11_Bed
198,3,1161,03.10.21,1633243123.985281,PresenceSensor,Door1_Bedroom
199,3,1162,03.10.21,1633243130.435028,FloorSensor,T4_Kitchen
200,3,1163,03.10.21,1633243131.642135,FloorSensor,T3_Kitchen
201,3,1182,03.10.21,1633243187.8896816,FloorSensor,T2_Kitchen
202,3,1183,03.10.21,1633243245.470562,ProximitySensor,Stove_Stove
203,3,1184,03.10.21,1633243246.470562,FloorSensor,T1_Stove
204,3,1185,03.10.21,1633243260.091883,ProximitySensor,Stove_Stove
205,3,1194,03.10.21,1633243278.798989,FloorSensor,T2_Kitchen
206,3,1199,03.10.21,1633243317.298989,ProximitySensor,Stove_Stove
207,3,1214,03.10.21,1633243375.7989888,FloorSensor,T2_Kitchen
208,3,1215,03.10.21,1633243450.92031,FloorSensor,T3_Kitchen
209,3,1218,03.10.21,1633243483.248737,FloorSensor,T2_Kitchen
210,3,1219,03.10.21,1633243493.955844,FloorSensor,T3_Kitchen
211,3,1221,03.10.21,1633243494.955844,FloorSensor,T4_Kitchen
212,3,1228,03.10.21,1633243544.1126978,FloorSensor,T2_Kitchen
213,3,1249,03.10.21,1633243660.612698,ProximitySensor,Stove_Stove
214,3,1250,03.10.21,1633243771.612698,FloorSensor,T2_Kitchen
215,3,1254,03.10.21,1633243785.6126983,ProximitySensor,Stove_Stove
216,3,1283,03.10.21,1633243876.1126988,FloorSensor,T2_Kitchen
217,3,1284,03.10.21,1633243954.234018,FloorSensor,T5_Table
218,3,1367,03.10.21,1633244394.0624447,PresenceSensor,Chair1_Table
219,3,1368,03.10.21,1633244816.269552,FloorSensor,T4_Kitchen
220,3,1371,03.10.21,1633244819.769552,FloorSensor,T3_Kitchen
221,3,1376,03.10.21,1633244839.769552,FloorSensor,T2_Kitchen
222,3,1377,03.10.21,1633244857.269552,ProximitySensor,Stove_Stove
223,3,1378,03.10.21,1633244858.269552,FloorSensor,T1_Stove
224,3,1379,03.10.21,1633244923.305086,FloorSensor,T4_Kitchen
225,3,1380,03.10.21,1633244924.512193,FloorSensor,T3_Kitchen
226,3,1381,03.10.21,1633245160.133513,FloorSensor,T2_Kitchen
227,3,1383,03.10.21,1633245161.34062,ProximitySensor,Stove_Stove
228,3,1384,03.10.21,1633245418.376154,FloorSensor,T4_Kitchen
229,3,1386,03.10.21,1633245419.583261,PresenceSensor,Chair1_Table
230,3,1387,03.10.21,1633245440.033008,FloorSensor,T3_Kitchen
231,3,1390,03.10.21,1633245453.740115,FloorSensor,T2_Kitchen
232,3,1391,03.10.21,1633245503.861435,FloorSensor,T3_Kitchen
233,3,1392,03.10.21,1633245522.689862,PresenceSensor,Chair1_Table
234,3,1393,03.10.21,1633245527.518289,PresenceSensor,Door1_Bedroom
235,3,1395,03.10.21,1633245534.553823,PresenceSensor,Door2_Bathroom
236,3,1396,03.10.21,1633245956.76093,FloorSensor,T9_Bathroom
237,3,1397,03.10.21,1633245958.175144,PresenceSensor,Bed_Bed
238,3,1398,03.10.21,1633245962.210678,ProximitySensor,Window3_Bedroom
239,3,1400,03.10.21,1633245963.175144,PresenceSensor,Bed_Bed
240,3,1401,03.10.21,1633245972.210678,ProximitySensor,Window3_Bedroom
241,3,1403,03.10.21,1633245973.175144,PresenceSensor,Bed_Bed
242,3,1404,03.10.21,1633245982.210678,ProximitySensor,Window3_Bedroom
243,3,1406,03.10.21,1633245983.175144,PresenceSensor,Bed_Bed
244,3,1407,03.10.21,1633245992.210678,ProximitySensor,Window3_Bedroom
245,3,1409,03.10.21,1633245993.175144,PresenceSensor,Bed_Bed
246,3,1410,03.10.21,1633246002.210678,ProximitySensor,Window3_Bedroom
247,3,1412,03.10.21,1633246003.175144,PresenceSensor,Bed_Bed
248,3,1413,03.10.21,1633246012.210678,ProximitySensor,Window3_Bedroom
249,3,1415,03.10.21,1633246013.175144,PresenceSensor,Bed_Bed
250,3,1416,03.10.21,1633246022.210678,ProximitySensor,Window3_Bedroom
251,3,1418,03.10.21,1633246023.175144,PresenceSensor,Bed_Bed
252,3,1419,03.10.21,1633246032.210678,ProximitySensor,Window3_Bedroom
253,3,1421,03.10.21,1633246033.175144,PresenceSensor,Bed_Bed
254,3,1422,03.10.21,1633246042.210678,ProximitySensor,Window3_Bedroom
255,3,1424,03.10.21,1633246043.175144,PresenceSensor,Bed_Bed
256,3,1425,03.10.21,1633246052.210678,ProximitySensor,Window3_Bedroom
257,3,1427,03.10.21,1633246053.175144,PresenceSensor,Bed_Bed
258,3,1428,03.10.21,1633246062.210678,ProximitySensor,Window3_Bedroom
259,3,1430,03.10.21,1633246063.175144,PresenceSensor,Bed_Bed
260,3,1431,03.10.21,1633246072.210678,ProximitySensor,Window3_Bedroom
261,3,1433,03.10.21,1633246073.175144,PresenceSensor,Bed_Bed
262,3,1434,03.10.21,1633246082.210678,ProximitySensor,Window3_Bedroom
263,3,1436,03.10.21,1633246083.175144,PresenceSensor,Bed_Bed
264,3,1437,03.10.21,1633246092.210678,ProximitySensor,Window3_Bedroom
265,3,1439,03.10.21,1633246093.175144,PresenceSensor,Bed_Bed
266,3,1440,03.10.21,1633246102.210678,ProximitySensor,Window3_Bedroom
267,3,1442,03.10.21,1633246103.175144,PresenceSensor,Bed_Bed
268,3,1443,03.10.21,1633246112.210678,ProximitySensor,Window3_Bedroom
269,3,1445,03.10.21,1633246113.175144,PresenceSensor,Bed_Bed
270,3,1446,03.10.21,1633246122.210678,ProximitySensor,Window3_Bedroom
271,3,1448,03.10.21,1633246123.175144,PresenceSensor,Bed_Bed
272,3,1449,03.10.21,1633246132.210678,ProximitySensor,Window3_Bedroom
273,3,1451,03.10.21,1633246133.175144,PresenceSensor,Bed_Bed
274,3,1452,03.10.21,1633246142.210678,ProximitySensor,Window3_Bedroom
275,3,1454,03.10.21,1633246143.175144,PresenceSensor,Bed_Bed
276,3,1455,03.10.21,1633246152.210678,ProximitySensor,Window3_Bedroom
277,3,1457,03.10.21,1633246153.175144,PresenceSensor,Bed_Bed
278,3,1458,03.10.21,1633246162.210678,ProximitySensor,Window3_Bedroom
279,3,1460,03.10.21,1633246163.175144,PresenceSensor,Bed_Bed
280,3,1461,03.10.21,1633246172.210678,ProximitySensor,Window3_Bedroom
281,3,1463,03.10.21,1633246173.175144,PresenceSensor,Bed_Bed
282,3,1464,03.10.21,1633246182.210678,ProximitySensor,Window3_Bedroom
283,3,1466,03.10.21,1633246183.175144,PresenceSensor,Bed_Bed
284,3,1467,03.10.21,1633246192.210678,ProximitySensor,Window3_Bedroom
285,3,1469,03.10.21,1633246193.175144,PresenceSensor,Bed_Bed
286,3,1470,03.10.21,1633246202.210678,ProximitySensor,Window3_Bedroom
287,3,1472,03.10.21,1633246203.175144,PresenceSensor,Bed_Bed
288,3,1473,03.10.21,1633246212.210678,ProximitySensor,Window3_Bedroom
289,3,1475,03.10.21,1633246213.175144,PresenceSensor,Bed_Bed
290,3,1476,03.10.21,1633246222.210678,ProximitySensor,Window3_Bedroom
291,3,1478,03.10.21,1633246223.175144,PresenceSensor,Bed_Bed
292,3,1479,03.10.21,1633246232.210678,ProximitySensor,Window3_Bedroom
293,3,1481,03.10.21,1633246233.175144,PresenceSensor,Bed_Bed
294,3,1482,03.10.21,1633246242.210678,ProximitySensor,Window3_Bedroom
295,3,1484,03.10.21,1633246243.175144,PresenceSensor,Bed_Bed
296,3,1485,03.10.21,1633246252.210678,ProximitySensor,Window3_Bedroom
297,3,1487,03.10.21,1633246253.175144,PresenceSensor,Bed_Bed
298,3,1488,03.10.21,1633246262.210678,ProximitySensor,Window3_Bedroom
299,3,1490,03.10.21,1633246263.175144,PresenceSensor,Bed_Bed
300,3,1491,03.10.21,1633246272.210678,ProximitySensor,Window3_Bedroom
301,3,1493,03.10.21,1633246273.175144,PresenceSensor,Bed_Bed
302,3,1494,03.10.21,1633246282.210678,ProximitySensor,Window3_Bedroom
303,3,1496,03.10.21,1633246283.175144,PresenceSensor,Bed_Bed
304,3,1497,03.10.21,1633246292.210678,ProximitySensor,Window3_Bedroom
305,3,1499,03.10.21,1633246293.175144,PresenceSensor,Bed_Bed
306,3,1500,03.10.21,1633246302.210678,ProximitySensor,Window3_Bedroom
307,3,1502,03.10.21,1633246303.175144,PresenceSensor,Bed_Bed
308,3,1503,03.10.21,1633246312.210678,ProximitySensor,Window3_Bedroom
309,3,1505,03.10.21,1633246313.175144,PresenceSensor,Bed_Bed
310,3,1506,03.10.21,1633246322.210678,ProximitySensor,Window3_Bedroom
311,3,1508,03.10.21,1633246323.175144,PresenceSensor,Bed_Bed
312,3,1509,03.10.21,1633246332.210678,ProximitySensor,Window3_Bedroom
313,3,1511,03.10.21,1633246333.175144,PresenceSensor,Bed_Bed
314,3,1512,03.10.21,1633246342.210678,ProximitySensor,Window3_Bedroom
315,3,1514,03.10.21,1633246343.175144,PresenceSensor,Bed_Bed
316,3,1515,03.10.21,1633246352.210678,ProximitySensor,Window3_Bedroom
317,3,1517,03.10.21,1633246353.175144,PresenceSensor,Bed_Bed
318,3,1518,03.10.21,1633246362.210678,ProximitySensor,Window3_Bedroom
319,3,1520,03.10.21,1633246363.175144,PresenceSensor,Bed_Bed
320,3,1521,03.10.21,1633246372.210678,ProximitySensor,Window3_Bedroom
321,3,1523,03.10.21,1633246373.175144,PresenceSensor,Bed_Bed
322,3,1524,03.10.21,1633246382.210678,ProximitySensor,Window3_Bedroom
323,3,1526,03.10.21,1633246383.175144,PresenceSensor,Bed_Bed
324,3,1527,03.10.21,1633246392.210678,ProximitySensor,Window3_Bedroom
325,3,1529,03.10.21,1633246393.175144,PresenceSensor,Bed_Bed
326,3,1530,03.10.21,1633246402.210678,ProximitySensor,Window3_Bedroom
327,3,1532,03.10.21,1633246403.175144,PresenceSensor,Bed_Bed
328,3,1533,03.10.21,1633246412.210678,ProximitySensor,Window3_Bedroom
329,3,1535,03.10.21,1633246413.175144,PresenceSensor,Bed_Bed
330,3,1536,03.10.21,1633246422.210678,ProximitySensor,Window3_Bedroom
331,3,1538,03.10.21,1633246423.175144,PresenceSensor,Bed_Bed
332,3,1539,03.10.21,1633246432.210678,ProximitySensor,Window3_Bedroom
333,3,1541,03.10.21,1633246433.175144,PresenceSensor,Bed_Bed
334,3,1542,03.10.21,1633246442.210678,ProximitySensor,Window3_Bedroom
335,3,1543,03.10.21,1633246443.175144,PresenceSensor,Bed_Bed
336,3,1544,03.10.21,1633246444.417784,FloorSensor,T10_Bed
337,3,1559,03.10.21,1633246483.367532,FloorSensor,T7_Closet
338,3,1609,03.10.21,1633246647.695959,FloorSensor,T9_Bathroom
339,3,1660,03.10.21,1633247028.317279,FloorSensor,T7_Closet
340,4,1661,04.10.21,1633329000.0,FloorSensor,T10_Bed
341,4,1662,04.10.21,1633329001.5,FloorSensor,T11_Bed
342,4,1706,04.10.21,1633329072.732143,ProximitySensor,Window5_BedroomT8_Window
343,4,1708,04.10.21,1633329149.328427,PresenceSensor,Door2_Bathroom
344,4,1709,04.10.21,1633329395.949747,FloorSensor,T11_Bed
345,4,1710,04.10.21,1633329399.985281,PresenceSensor,Door1_Bedroom
346,4,1711,04.10.21,1633329406.435028,FloorSensor,T4_Kitchen
347,4,1712,04.10.21,1633329407.642135,FloorSensor,T3_Kitchen
348,4,1733,04.10.21,1633329468.3149269,FloorSensor,T2_Kitchen
349,4,1734,04.10.21,1633329531.470562,ProximitySensor,Stove_Stove
350,4,1735,04.10.21,1633329532.470562,FloorSensor,T1_Stove
351,4,1736,04.10.21,1633329550.091883,ProximitySensor,Stove_Stove
352,4,1744,04.10.21,1633329566.2989888,FloorSensor,T2_Kitchen
353,4,1749,04.10.21,1633329606.298989,ProximitySensor,Stove_Stove
354,4,1763,04.10.21,1633329664.2989888,FloorSensor,T2_Kitchen
355,4,1764,04.10.21,1633329728.92031,FloorSensor,T3_Kitchen
356,4,1767,04.10.21,1633329762.248737,FloorSensor,T2_Kitchen
357,4,1768,04.10.21,1633329773.955844,FloorSensor,T3_Kitchen
358,4,1770,04.10.21,1633329774.955844,FloorSensor,T4_Kitchen
359,4,1777,04.10.21,1633329828.1126978,FloorSensor,T2_Kitchen
360,4,1797,04.10.21,1633329936.612698,ProximitySensor,Stove_Stove
361,4,1798,04.10.21,1633330040.612698,FloorSensor,T2_Kitchen
362,4,1802,04.10.21,1633330056.6126983,ProximitySensor,Stove_Stove
363,4,1831,04.10.21,1633330151.1126988,FloorSensor,T2_Kitchen
364,4,1832,04.10.21,1633330228.234018,FloorSensor,T5_Table
365,4,1959,04.10.21,1633330881.062445,PresenceSensor,Chair1_Table
366,4,1960,04.10.21,1633331524.269552,FloorSensor,T4_Kitchen
367,4,1963,04.10.21,1633331527.769552,FloorSensor,T3_Kitchen
368,4,1968,04.10.21,1633331548.769552,FloorSensor,T2_Kitchen
369,4,1969,04.10.21,1633331562.269552,ProximitySensor,Stove_Stove
370,4,1970,04.10.21,1633331563.269552,FloorSensor,T1_Stove
371,4,1971,04.10.21,1633331614.305086,FloorSensor,T4_Kitchen
372,4,1972,04.10.21,1633331615.512193,FloorSensor,T3_Kitchen
373,4,1973,04.10.21,1633331799.133513,FloorSensor,T2_Kitchen
374,4,1975,04.10.21,1633331800.34062,ProximitySensor,Stove_Stove
375,4,1976,04.10.21,1633332105.376154,FloorSensor,T4_Kitchen
376,4,1978,04.10.21,1633332106.583261,PresenceSensor,Chair1_Table
