,CaseID,Event,Date,timestamp,type,sensor
46,1,450,01.10.21,1633074077.767027,FloorSensor,T9_Bathroom
47,1,467,01.10.21,1633074263.888347,FloorSensor,T7_Closet
48,1,517,01.10.21,1633074433.009667,PresenceSensor,Bed_BedWindow3_Bedroom
49,1,524,01.10.21,1633074592.838095,FloorSensor,T7_Closet
50,2,525,02.10.21,1633156200.0,FloorSensor,T10_Bed
51,2,526,02.10.21,1633156201.5,FloorSensor,T11_Bed
52,2,592,02.10.21,1633156308.0,FloorSensor,Window5_BedroomT8_Window
53,2,594,02.10.21,1633156423.328427,PresenceSensor,Door2_Bathroom
54,2,595,02.10.21,1633156840.949747,FloorSensor,T11_Bed
55,2,596,02.10.21,1633156844.985281,PresenceSensor,Door1_Bedroom
56,2,597,02.10.21,1633156851.435028,FloorSensor,T4_Kitchen
57,2,598,02.10.21,1633156852.642135,FloorSensor,T3_Kitchen
58,2,619,02.10.21,1633156914.245993,FloorSensor,T2_Kitchen
59,2,620,02.10.21,1633156975.470562,ProximitySensor,Stove_Stove
60,2,621,02.10.21,1633156976.470562,FloorSensor,T1_Stove
61,2,622,02.10.21,1633156993.091883,ProximitySensor,Stove_Stove
62,2,630,02.10.21,1633157009.2989888,FloorSensor,T2_Kitchen
63,2,635,02.10.21,1633157047.298989,ProximitySensor,Stove_Stove
64,2,650,02.10.21,1633157105.7989888,FloorSensor,T2_Kitchen
65,2,651,02.10.21,1633157173.92031,FloorSensor,T3_Kitchen
66,2,654,02.10.21,1633157205.248737,FloorSensor,T2_Kitchen
67,2,655,02.10.21,1633157216.955844,FloorSensor,T3_Kitchen
68,2,657,02.10.21,1633157217.955844,FloorSensor,T4_Kitchen
69,2,662,02.10.21,1633157263.112698,FloorSensor,T2_Kitchen
70,2,679,02.10.21,1633157354.612698,ProximitySensor,Stove_Stove
71,2,680,02.10.21,1633157448.612698,FloorSensor,T2_Kitchen
72,2,684,02.10.21,1633157459.6126983,ProximitySensor,Stove_Stove
73,2,716,02.10.21,1633157557.612699,FloorSensor,T2_Kitchen
74,2,717,02.10.21,1633157643.234018,FloorSensor,T5_Table
75,2,832,02.10.21,1633158234.0624452,PresenceSensor,Chair1_Table
76,2,833,02.10.21,1633158812.269552,FloorSensor,T4_Kitchen
77,2,836,02.10.21,1633158815.769552,FloorSensor,T3_Kitchen
78,2,842,02.10.21,1633158835.269552,FloorSensor,T2_Kitchen
79,2,843,02.10.21,1633158852.269552,ProximitySensor,Stove_Stove
80,2,844,02.10.21,1633158853.269552,FloorSensor,T1_Stove
81,2,845,02.10.21,1633158897.305086,FloorSensor,T4_Kitchen
82,2,846,02.10.21,1633158898.512193,FloorSensor,T3_Kitchen
83,2,847,02.10.21,1633159084.133513,FloorSensor,T2_Kitchen
84,2,849,02.10.21,1633159085.34062,ProximitySensor,Stove_Stove
85,2,850,02.10.21,1633159340.376154,FloorSensor,T4_Kitchen
86,2,852,02.10.21,1633159341.583261,PresenceSensor,Chair1_Table
87,2,853,02.10.21,1633159368.033008,FloorSensor,T3_Kitchen
88,2,856,02.10.21,1633159385.740115,FloorSensor,T2_Kitchen
89,2,857,02.10.21,1633159441.861435,FloorSensor,T3_Kitchen
90,2,858,02.10.21,1633159460.689862,PresenceSensor,Chair1_Table
91,2,859,02.10.21,1633159465.518289,PresenceSensor,Door1_Bedroom
92,2,861,02.10.21,1633159472.553823,PresenceSensor,Door2_Bathroom
93,2,862,02.10.21,1633160016.76093,FloorSensor,T9_Bathroom
94,2,1003,02.10.21,1633160247.746102,PresenceSensor,Bed_BedWindow3_Bedroom
95,2,1004,02.10.21,1633160483.417784,FloorSensor,T10_Bed
96,2,1021,02.10.21,1633160527.367532,FloorSensor,T7_Closet
97,2,1051,02.10.21,1633160645.6959593,FloorSensor,T9_Bathroom
98,2,1084,02.10.21,1633160887.317279,FloorSensor,T7_Closet
99,3,1085,03.10.21,1633242600.0,FloorSensor,T10_Bed
100,3,1086,03.10.21,1633242601.5,FloorSensor,T11_Bed
101,3,1157,03.10.21,1633242715.4468086,ProximitySensor,Window5_BedroomT8_Window
102,3,1159,03.10.21,1633242841.328427,PresenceSensor,Door2_Bathroom
103,3,1160,03.10.21,1633243119.949747,FloorSensor,T11_Bed
104,3,1161,03.10.21,1633243123.985281,PresenceSensor,Door1_Bedroom
105,3,1162,03.10.21,1633243130.435028,FloorSensor,T4_Kitchen
106,3,1163,03.10.21,1633243131.642135,FloorSensor,T3_Kitchen
107,3,1182,03.10.21,1633243187.8896816,FloorSensor,T2_Kitchen
108,3,1183,03.10.21,1633243245.470562,ProximitySensor,Stove_Stove
109,3,1184,03.10.21,1633243246.470562,FloorSensor,T1_Stove
110,3,1185,03.10.21,1633243260.091883,ProximitySensor,Stove_Stove
111,3,1194,03.10.21,1633243278.798989,FloorSensor,T2_Kitchen
112,3,1199,03.10.21,1633243317.298989,ProximitySensor,Stove_Stove
113,3,1214,03.10.21,1633243375.7989888,FloorSensor,T2_Kitchen
114,3,1215,03.10.21,1633243450.92031,FloorSensor,T3_Kitchen
115,3,1218,03.10.21,1633243483.248737,FloorSensor,T2_Kitchen
116,3,1219,03.10.21,1633243493.955844,FloorSensor,T3_Kitchen
117,3,1221,03.10.21,1633243494.955844,FloorSensor,T4_Kitchen
118,3,1228,03.10.21,1633243544.1126978,FloorSensor,T2_Kitchen
119,3,1249,03.10.21,1633243660.612698,ProximitySensor,Stove_Stove
120,3,1250,03.10.21,1633243771.612698,FloorSensor,T2_Kitchen
121,3,1254,03.10.21,1633243785.6126983,ProximitySensor,Stove_Stove
122,3,1283,03.10.21,1633243876.1126988,FloorSensor,T2_Kitchen
123,3,1284,03.10.21,1633243954.234018,FloorSensor,T5_Table
124,3,1367,03.10.21,1633244394.0624447,PresenceSensor,Chair1_Table
125,3,1368,03.10.21,1633244816.269552,FloorSensor,T4_Kitchen
126,3,1371,03.10.21,1633244819.769552,FloorSensor,T3_Kitchen
127,3,1376,03.10.21,1633244839.769552,FloorSensor,T2_Kitchen
128,3,1377,03.10.21,1633244857.269552,ProximitySensor,Stove_Stove
129,3,1378,03.10.21,1633244858.269552,FloorSensor,T1_Stove
130,3,1379,03.10.21,1633244923.305086,FloorSensor,T4_Kitchen
131,3,1380,03.10.21,1633244924.512193,FloorSensor,T3_Kitchen
132,3,1381,03.10.21,1633245160.133513,FloorSensor,T2_Kitchen
133,3,1383,03.10.21,1633245161.34062,ProximitySensor,Stove_Stove
134,3,1384,03.10.21,1633245418.376154,FloorSensor,T4_Kitchen
135,3,1386,03.10.21,1633245419.583261,PresenceSensor,Chair1_Table
136,3,1387,03.10.21,1633245440.033008,FloorSensor,T3_Kitchen
137,3,1390,03.10.21,1633245453.740115,FloorSensor,T2_Kitchen
138,3,1391,03.10.21,1633245503.861435,FloorSensor,T3_Kitchen
139,3,1392,03.10.21,1633245522.689862,PresenceSensor,Chair1_Table
140,3,1393,03.10.21,1633245527.518289,PresenceSensor,Door1_Bedroom
141,3,1395,03.10.21,1633245534.553823,PresenceSensor,Door2_Bathroom
142,3,1396,03.10.21,1633245956.76093,FloorSensor,T9_Bathroom
143,3,1543,03.10.21,1633246197.7439313,PresenceSensor,Bed_BedWindow3_Bedroom
144,3,1544,03.10.21,1633246444.417784,FloorSensor,T10_Bed
145,3,1559,03.10.21,1633246483.367532,FloorSensor,T7_Closet
146,3,1609,03.10.21,1633246647.695959,FloorSensor,T9_Bathroom
147,3,1660,03.10.21,1633247028.317279,FloorSensor,T7_Closet
148,4,1661,04.10.21,1633329000.0,FloorSensor,T10_Bed
149,4,1662,04.10.21,1633329001.5,FloorSensor,T11_Bed
150,4,1706,04.10.21,1633329072.732143,ProximitySensor,Window5_BedroomT8_Window
151,4,1708,04.10.21,1633329149.328427,PresenceSensor,Door2_Bathroom
152,4,1709,04.10.21,1633329395.949747,FloorSensor,T11_Bed
153,4,1710,04.10.21,1633329399.985281,PresenceSensor,Door1_Bedroom
154,4,1711,04.10.21,1633329406.435028,FloorSensor,T4_Kitchen
155,4,1712,04.10.21,1633329407.642135,FloorSensor,T3_Kitchen
156,4,1733,04.10.21,1633329468.3149269,FloorSensor,T2_Kitchen
157,4,1734,04.10.21,1633329531.470562,ProximitySensor,Stove_Stove
158,4,1735,04.10.21,1633329532.470562,FloorSensor,T1_Stove
159,4,1736,04.10.21,1633329550.091883,ProximitySensor,Stove_Stove
160,4,1744,04.10.21,1633329566.2989888,FloorSensor,T2_Kitchen
161,4,1749,04.10.21,1633329606.298989,ProximitySensor,Stove_Stove
162,4,1763,04.10.21,1633329664.2989888,FloorSensor,T2_Kitchen
163,4,1764,04.10.21,1633329728.92031,FloorSensor,T3_Kitchen
164,4,1767,04.10.21,1633329762.248737,FloorSensor,T2_Kitchen
165,4,1768,04.10.21,1633329773.955844,FloorSensor,T3_Kitchen
166,4,1770,04.10.21,1633329774.955844,FloorSensor,T4_Kitchen
167,4,1777,04.10.21,1633329828.1126978,FloorSensor,T2_Kitchen
168,4,1797,04.10.21,1633329936.612698,ProximitySensor,Stove_Stove
169,4,1798,04.10.21,1633330040.612698,FloorSensor,T2_Kitchen
170,4,1802,04.10.21,1633330056.6126983,ProximitySensor,Stove_Stove
171,4,1831,04.10.21,1633330151.1126988,FloorSensor,T2_Kitchen
172,4,1832,04.10.21,1633330228.234018,FloorSensor,T5_Table
173,4,1959,04.10.21,1633330881.062445,PresenceSensor,Chair1_Table
174,4,1960,04.10.21,1633331524.269552,FloorSensor,T4_Kitchen
175,4,1963,04.10.21,1633331527.769552,FloorSensor,T3_Kitchen
176,4,1968,04.10.21,1633331548.769552,FloorSensor,T2_Kitchen
177,4,1969,04.10.21,1633331562.269552,ProximitySensor,Stove_Stove
178,4,1970,04.10.21,1633331563.269552,FloorSensor,T1_Stove
179,4,1971,04.10.21,1633331614.305086,FloorSensor,T4_Kitchen
180,4,1972,04.10.21,1633331615.512193,FloorSensor,T3_Kitchen
181,4,1973,04.10.21,1633331799.133513,FloorSensor,T2_Kitchen
182,4,1975,04.10.21,1633331800.34062,ProximitySensor,Stove_Stove
183,4,1976,04.10.21,1633332105.376154,FloorSensor,T4_Kitchen
184,4,1978,04.10.21,1633332106.583261,PresenceSensor,Chair1_Table
185,4,1979,04.10.21,1633332130.033008,FloorSensor,T3_Kitchen
186,4,1982,04.10.21,1633332145.740115,FloorSensor,T2_Kitchen
187,4,1983,04.10.21,1633332201.861435,FloorSensor,T3_Kitchen
188,4,1984,04.10.21,1633332216.689862,PresenceSensor,Chair1_Table
189,4,1985,04.10.21,1633332221.518289,PresenceSensor,Door1_Bedroom
190,4,1987,04.10.21,1633332228.553823,PresenceSensor,Door2_Bathroom
191,4,1988,04.10.21,1633332689.76093,FloorSensor,T9_Bathroom
192,4,2126,04.10.21,1633332915.7472587,PresenceSensor,Bed_BedWindow3_Bedroom
193,4,2127,04.10.21,1633333150.417784,FloorSensor,T10_Bed
194,4,2143,04.10.21,1633333191.8675318,FloorSensor,T7_Closet
195,4,2174,04.10.21,1633333311.1959596,FloorSensor,T9_Bathroom
196,4,2213,04.10.21,1633333585.317279,FloorSensor,T7_Closet
197,5,2214,05.10.21,1633415400.0,FloorSensor,T10_Bed
198,5,2215,05.10.21,1633415401.5,FloorSensor,T11_Bed
199,5,2287,05.10.21,1633415517.8958333,FloorSensor,Window5_BedroomT8_Window
200,5,2289,05.10.21,1633415647.328427,PresenceSensor,Door2_Bathroom
201,5,2290,05.10.21,1633415952.949747,FloorSensor,T11_Bed
202,5,2291,05.10.21,1633415956.985281,PresenceSensor,Door1_Bedroom
203,5,2292,05.10.21,1633415963.435028,FloorSensor,T4_Kitchen
204,5,2293,05.10.21,1633415964.642135,FloorSensor,T3_Kitchen
205,5,2314,05.10.21,1633416024.714927,FloorSensor,T2_Kitchen
206,5,2315,05.10.21,1633416085.470562,ProximitySensor,Stove_Stove
207,5,2316,05.10.21,1633416086.470562,FloorSensor,T1_Stove
208,5,2317,05.10.21,1633416101.091883,ProximitySensor,Stove_Stove
209,5,2325,05.10.21,1633416117.2989888,FloorSensor,T2_Kitchen
210,5,2330,05.10.21,1633416156.298989,ProximitySensor,Stove_Stove
211,5,2346,05.10.21,1633416220.2989888,FloorSensor,T2_Kitchen
212,5,2347,05.10.21,1633416293.92031,FloorSensor,T3_Kitchen
213,5,2350,05.10.21,1633416330.248737,FloorSensor,T2_Kitchen
214,5,2351,05.10.21,1633416340.955844,FloorSensor,T3_Kitchen
215,5,2353,05.10.21,1633416341.955844,FloorSensor,T4_Kitchen
216,5,2358,05.10.21,1633416399.112698,FloorSensor,T2_Kitchen
217,5,2374,05.10.21,1633416485.6126978,ProximitySensor,Stove_Stove
218,5,2375,05.10.21,1633416568.612698,FloorSensor,T2_Kitchen
219,5,2378,05.10.21,1633416580.612698,ProximitySensor,Stove_Stove
220,5,2411,05.10.21,1633416677.112698,FloorSensor,T2_Kitchen
221,5,2412,05.10.21,1633416764.234018,FloorSensor,T5_Table
222,5,2555,05.10.21,1633417496.0624444,PresenceSensor,Chair1_Table
223,5,2556,05.10.21,1633418211.269552,FloorSensor,T4_Kitchen
224,5,2559,05.10.21,1633418214.769552,FloorSensor,T3_Kitchen
225,5,2565,05.10.21,1633418235.269552,FloorSensor,T2_Kitchen
226,5,2566,05.10.21,1633418253.269552,ProximitySensor,Stove_Stove
227,5,2567,05.10.21,1633418254.269552,FloorSensor,T1_Stove
228,5,2568,05.10.21,1633418324.305086,FloorSensor,T4_Kitchen
229,5,2569,05.10.21,1633418325.512193,FloorSensor,T3_Kitchen
230,5,2570,05.10.21,1633418609.133513,FloorSensor,T2_Kitchen
231,5,2572,05.10.21,1633418610.34062,ProximitySensor,Stove_Stove
232,5,2573,05.10.21,1633418875.376154,FloorSensor,T4_Kitchen
233,5,2575,05.10.21,1633418876.583261,PresenceSensor,Chair1_Table
234,5,2576,05.10.21,1633418908.033008,FloorSensor,T3_Kitchen
235,5,2579,05.10.21,1633418922.740115,FloorSensor,T2_Kitchen
236,5,2580,05.10.21,1633418970.861435,FloorSensor,T3_Kitchen
237,5,2581,05.10.21,1633418988.689862,PresenceSensor,Chair1_Table
238,5,2582,05.10.21,1633418993.518289,PresenceSensor,Door1_Bedroom
239,5,2584,05.10.21,1633419000.553823,PresenceSensor,Door2_Bathroom
240,5,2585,05.10.21,1633419442.76093,FloorSensor,T9_Bathroom
241,5,2750,05.10.21,1633419713.738365,PresenceSensor,Bed_BedWindow3_Bedroom
242,5,2751,05.10.21,1633419990.417784,FloorSensor,T10_Bed
243,5,2770,05.10.21,1633420039.3675318,FloorSensor,T7_Closet
244,5,2800,05.10.21,1633420163.6959593,FloorSensor,T9_Bathroom
245,5,2858,05.10.21,1633420530.317279,FloorSensor,T7_Closet
246,6,2859,06.10.21,1633501800.0,FloorSensor,T10_Bed
247,6,2860,06.10.21,1633501801.5,FloorSensor,T11_Bed
248,6,2899,06.10.21,1633501863.0961537,FloorSensor,Window5_BedroomT8_Window
249,6,2901,06.10.21,1633501933.328427,PresenceSensor,Door2_Bathroom
250,6,2902,06.10.21,1633502306.949747,FloorSensor,T11_Bed
251,6,2903,06.10.21,1633502310.985281,PresenceSensor,Door1_Bedroom
252,6,2904,06.10.21,1633502317.435028,FloorSensor,T4_Kitchen
253,6,2905,06.10.21,1633502318.642135,FloorSensor,T3_Kitchen
254,6,2926,06.10.21,1633502376.995993,FloorSensor,T2_Kitchen
255,6,2927,06.10.21,1633502437.470562,ProximitySensor,Stove_Stove
256,6,2928,06.10.21,1633502438.470562,FloorSensor,T1_Stove
257,6,2929,06.10.21,1633502454.091883,ProximitySensor,Stove_Stove
258,6,2937,06.10.21,1633502470.2989888,FloorSensor,T2_Kitchen
259,6,2942,06.10.21,1633502509.298989,ProximitySensor,Stove_Stove
260,6,2957,06.10.21,1633502568.7989888,FloorSensor,T2_Kitchen
261,6,2958,06.10.21,1633502645.92031,FloorSensor,T3_Kitchen
262,6,2961,06.10.21,1633502682.248737,FloorSensor,T2_Kitchen
263,6,2962,06.10.21,1633502692.955844,FloorSensor,T3_Kitchen
264,6,2964,06.10.21,1633502693.955844,FloorSensor,T4_Kitchen
265,6,2970,06.10.21,1633502759.612698,FloorSensor,T2_Kitchen
266,6,2988,06.10.21,1633502855.612698,ProximitySensor,Stove_Stove
267,6,2989,06.10.21,1633502955.612698,FloorSensor,T2_Kitchen
268,6,2993,06.10.21,1633502966.6126983,ProximitySensor,Stove_Stove
269,6,3023,06.10.21,1633503059.6126988,FloorSensor,T2_Kitchen
270,6,3024,06.10.21,1633503142.234018,FloorSensor,T5_Table
271,6,3146,06.10.21,1633503772.0624452,PresenceSensor,Chair1_Table
272,6,3147,06.10.21,1633504389.269552,FloorSensor,T4_Kitchen
273,6,3150,06.10.21,1633504392.769552,FloorSensor,T3_Kitchen
274,6,3155,06.10.21,1633504412.769552,FloorSensor,T2_Kitchen
275,6,3156,06.10.21,1633504428.269552,ProximitySensor,Stove_Stove
276,6,3157,06.10.21,1633504429.269552,FloorSensor,T1_Stove
277,6,3158,06.10.21,1633504496.305086,FloorSensor,T4_Kitchen
278,6,3159,06.10.21,1633504497.512193,FloorSensor,T3_Kitchen
279,6,3160,06.10.21,1633504736.133513,FloorSensor,T2_Kitchen
280,6,3162,06.10.21,1633504737.34062,ProximitySensor,Stove_Stove
281,6,3163,06.10.21,1633505005.376154,FloorSensor,T4_Kitchen
282,6,3165,06.10.21,1633505006.583261,PresenceSensor,Chair1_Table
283,6,3166,06.10.21,1633505034.033008,FloorSensor,T3_Kitchen
284,6,3169,06.10.21,1633505046.740115,FloorSensor,T2_Kitchen
285,6,3170,06.10.21,1633505096.861435,FloorSensor,T3_Kitchen
286,6,3171,06.10.21,1633505111.689862,PresenceSensor,Chair1_Table
287,6,3172,06.10.21,1633505116.518289,PresenceSensor,Door1_Bedroom
288,6,3174,06.10.21,1633505123.553823,PresenceSensor,Door2_Bathroom
289,6,3175,06.10.21,1633505633.76093,FloorSensor,T9_Bathroom
290,6,3323,06.10.21,1633505874.7439313,PresenceSensor,Bed_BedWindow3_Bedroom
291,6,3324,06.10.21,1633506126.417784,FloorSensor,T10_Bed
292,6,3340,06.10.21,1633506167.8675318,FloorSensor,T7_Closet
293,6,3386,06.10.21,1633506324.6959589,FloorSensor,T9_Bathroom
294,6,3440,06.10.21,1633506710.317279,FloorSensor,T7_Closet
295,7,3441,07.10.21,1633588200.0,FloorSensor,T10_Bed
296,7,3442,07.10.21,1633588201.5,FloorSensor,T11_Bed
297,7,3502,07.10.21,1633588298.0625,FloorSensor,Window5_BedroomT8_Window
298,7,3504,07.10.21,1633588403.328427,PresenceSensor,Door2_Bathroom
299,7,3505,07.10.21,1633588792.949747,FloorSensor,T11_Bed
300,7,3506,07.10.21,1633588796.985281,PresenceSensor,Door1_Bedroom
301,7,3507,07.10.21,1633588803.435028,FloorSensor,T4_Kitchen
302,7,3508,07.10.21,1633588804.642135,FloorSensor,T3_Kitchen
303,7,3529,07.10.21,1633588864.1149268,FloorSensor,T2_Kitchen
304,7,3530,07.10.21,1633588927.470562,ProximitySensor,Stove_Stove
305,7,3531,07.10.21,1633588928.470562,FloorSensor,T1_Stove
306,7,3532,07.10.21,1633588946.091883,ProximitySensor,Stove_Stove
307,7,3540,07.10.21,1633588962.2989888,FloorSensor,T2_Kitchen
308,7,3545,07.10.21,1633589000.298989,ProximitySensor,Stove_Stove
309,7,3559,07.10.21,1633589056.2989888,FloorSensor,T2_Kitchen
310,7,3560,07.10.21,1633589117.92031,FloorSensor,T3_Kitchen
311,7,3563,07.10.21,1633589151.248737,FloorSensor,T2_Kitchen
312,7,3564,07.10.21,1633589160.955844,FloorSensor,T3_Kitchen
313,7,3566,07.10.21,1633589161.955844,FloorSensor,T4_Kitchen
314,7,3573,07.10.21,1633589215.1126978,FloorSensor,T2_Kitchen
315,7,3589,07.10.21,1633589307.6126978,ProximitySensor,Stove_Stove
316,7,3590,07.10.21,1633589396.612698,FloorSensor,T2_Kitchen
317,7,3595,07.10.21,1633589412.612698,ProximitySensor,Stove_Stove
318,7,3629,07.10.21,1633589519.612698,FloorSensor,T2_Kitchen
319,7,3630,07.10.21,1633589612.234018,FloorSensor,T5_Table
320,7,3729,07.10.21,1633590137.062445,PresenceSensor,Chair1_Table
321,7,3730,07.10.21,1633590634.269552,FloorSensor,T4_Kitchen
322,7,3733,07.10.21,1633590637.769552,FloorSensor,T3_Kitchen
323,7,3738,07.10.21,1633590657.769552,FloorSensor,T2_Kitchen
324,7,3739,07.10.21,1633590673.269552,ProximitySensor,Stove_Stove
325,7,3740,07.10.21,1633590674.269552,FloorSensor,T1_Stove
326,7,3741,07.10.21,1633590714.305086,FloorSensor,T4_Kitchen
327,7,3742,07.10.21,1633590715.512193,FloorSensor,T3_Kitchen
328,7,3743,07.10.21,1633590957.133513,FloorSensor,T2_Kitchen
329,7,3745,07.10.21,1633590958.34062,ProximitySensor,Stove_Stove
330,7,3746,07.10.21,1633591193.376154,FloorSensor,T4_Kitchen
331,7,3748,07.10.21,1633591194.583261,PresenceSensor,Chair1_Table
332,7,3749,07.10.21,1633591217.033008,FloorSensor,T3_Kitchen
333,7,3752,07.10.21,1633591230.740115,FloorSensor,T2_Kitchen
334,7,3753,07.10.21,1633591283.861435,FloorSensor,T3_Kitchen
335,7,3754,07.10.21,1633591302.689862,PresenceSensor,Chair1_Table
336,7,3755,07.10.21,1633591307.518289,PresenceSensor,Door1_Bedroom
337,7,3757,07.10.21,1633591314.553823,PresenceSensor,Door2_Bathroom
338,7,3758,07.10.21,1633591705.76093,FloorSensor,T9_Bathroom
339,7,3931,07.10.21,1633591989.2188432,ProximitySensor,Bed_BedWindow3_Bedroom
340,7,3932,07.10.21,1633592281.417784,FloorSensor,T10_Bed
341,7,3950,07.10.21,1633592327.867532,FloorSensor,T7_Closet
342,7,3982,07.10.21,1633592450.6959596,FloorSensor,T9_Bathroom
343,7,4045,07.10.21,1633592844.317279,FloorSensor,T7_Closet
344,8,4046,08.10.21,1633674600.0,FloorSensor,T10_Bed
345,8,4047,08.10.21,1633674601.5,FloorSensor,T11_Bed
346,8,4086,08.10.21,1633674663.0,FloorSensor,Window5_BedroomT8_Window
347,8,4088,08.10.21,1633674736.328427,PresenceSensor,Door2_Bathroom
348,8,4089,08.10.21,1633675121.949747,FloorSensor,T11_Bed
349,8,4090,08.10.21,1633675125.985281,PresenceSensor,Door1_Bedroom
350,8,4091,08.10.21,1633675132.435028,FloorSensor,T4_Kitchen
351,8,4092,08.10.21,1633675133.642135,FloorSensor,T3_Kitchen
352,8,4113,08.10.21,1633675196.8770587,FloorSensor,T2_Kitchen
353,8,4114,08.10.21,1633675257.470562,ProximitySensor,Stove_Stove
354,8,4115,08.10.21,1633675258.470562,FloorSensor,T1_Stove
355,8,4116,08.10.21,1633675272.091883,ProximitySensor,Stove_Stove
356,8,4123,08.10.21,1633675285.798989,FloorSensor,T2_Kitchen
357,8,4128,08.10.21,1633675321.298989,ProximitySensor,Stove_Stove
358,8,4143,08.10.21,1633675380.7989888,FloorSensor,T2_Kitchen
359,8,4144,08.10.21,1633675448.92031,FloorSensor,T3_Kitchen
360,8,4147,08.10.21,1633675484.248737,FloorSensor,T2_Kitchen
361,8,4148,08.10.21,1633675494.955844,FloorSensor,T3_Kitchen
362,8,4150,08.10.21,1633675495.955844,FloorSensor,T4_Kitchen
363,8,4156,08.10.21,1633675555.612698,FloorSensor,T2_Kitchen
364,8,4175,08.10.21,1633675657.612698,ProximitySensor,Stove_Stove
365,8,4176,08.10.21,1633675762.612698,FloorSensor,T2_Kitchen
366,8,4179,08.10.21,1633675768.612698,ProximitySensor,Stove_Stove
367,8,4207,08.10.21,1633675853.6126986,FloorSensor,T2_Kitchen
368,8,4208,08.10.21,1633675931.234018,FloorSensor,T5_Table
369,8,4328,08.10.21,1633676558.062445,PresenceSensor,Chair1_Table
370,8,4329,08.10.21,1633677162.269552,FloorSensor,T4_Kitchen
371,8,4332,08.10.21,1633677165.769552,FloorSensor,T3_Kitchen
372,8,4337,08.10.21,1633677186.769552,FloorSensor,T2_Kitchen
373,8,4338,08.10.21,1633677203.269552,ProximitySensor,Stove_Stove
374,8,4339,08.10.21,1633677204.269552,FloorSensor,T1_Stove
375,8,4340,08.10.21,1633677256.305086,FloorSensor,T4_Kitchen
376,8,4341,08.10.21,1633677257.512193,FloorSensor,T3_Kitchen
377,8,4342,08.10.21,1633677521.133513,FloorSensor,T2_Kitchen
