,CaseID,Event,Date,timestamp,type,sensor
96,6,2902,06.10.21,1633502306.949747,FloorSensor,T11_BedWindow5_BedroomT8_Window
97,6,2903,06.10.21,1633502310.985281,PresenceSensor,Door1_Bedroom
98,6,2904,06.10.21,1633502317.435028,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
99,6,3025,06.10.21,1633503172.062445,PresenceSensor,Chair1_Table
100,6,3147,06.10.21,1633504389.269552,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
101,6,3164,06.10.21,1633505006.583261,PresenceSensor,Chair1_Table
102,6,3166,06.10.21,1633505034.033008,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
103,6,3171,06.10.21,1633505111.689862,PresenceSensor,Chair1_Table
104,6,3172,06.10.21,1633505116.518289,PresenceSensor,Door1_Bedroom
105,6,3173,06.10.21,1633505123.553823,PresenceSensor,Door2_Bathroom
106,6,3175,06.10.21,1633505633.76093,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
107,6,3324,06.10.21,1633506126.417784,FloorSensor,T10_Bed
108,6,3325,06.10.21,1633506132.867532,FloorSensor,T7_Closet
109,6,3341,06.10.21,1633506214.695959,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
110,6,3387,06.10.21,1633506445.317279,FloorSensor,T7_Closet
111,7,3441,07.10.21,1633588200.0,FloorSensor,T10_Bed
112,7,3442,07.10.21,1633588201.5,FloorSensor,T11_BedWindow5_BedroomT8_Window
113,7,3503,07.10.21,1633588403.328427,PresenceSensor,Door2_Bathroom
114,7,3505,07.10.21,1633588792.949747,FloorSensor,T11_BedWindow5_BedroomT8_Window
115,7,3506,07.10.21,1633588796.985281,PresenceSensor,Door1_Bedroom
116,7,3507,07.10.21,1633588803.435028,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
117,7,3631,07.10.21,1633589652.062445,PresenceSensor,Chair1_Table
118,7,3730,07.10.21,1633590634.269552,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
119,7,3747,07.10.21,1633591194.583261,PresenceSensor,Chair1_Table
120,7,3749,07.10.21,1633591217.033008,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
121,7,3754,07.10.21,1633591302.689862,PresenceSensor,Chair1_Table
122,7,3755,07.10.21,1633591307.518289,PresenceSensor,Door1_Bedroom
123,7,3756,07.10.21,1633591314.553823,PresenceSensor,Door2_Bathroom
124,7,3758,07.10.21,1633591705.76093,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
125,7,3932,07.10.21,1633592281.417784,FloorSensor,T10_Bed
126,7,3933,07.10.21,1633592287.867532,FloorSensor,T7_Closet
127,7,3951,07.10.21,1633592375.695959,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
128,7,3983,07.10.21,1633592534.317279,FloorSensor,T7_Closet
129,8,4046,08.10.21,1633674600.0,FloorSensor,T10_Bed
130,8,4047,08.10.21,1633674601.5,FloorSensor,T11_BedWindow5_BedroomT8_Window
131,8,4087,08.10.21,1633674736.328427,PresenceSensor,Door2_Bathroom
132,8,4089,08.10.21,1633675121.949747,FloorSensor,T11_BedWindow5_BedroomT8_Window
133,8,4090,08.10.21,1633675125.985281,PresenceSensor,Door1_Bedroom
134,8,4091,08.10.21,1633675132.435028,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
135,8,4209,08.10.21,1633675968.062445,PresenceSensor,Chair1_Table
136,8,4329,08.10.21,1633677162.269552,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
137,8,4346,08.10.21,1633677762.583261,PresenceSensor,Chair1_Table
138,8,4348,08.10.21,1633677788.033008,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
139,8,4353,08.10.21,1633677871.689862,PresenceSensor,Chair1_Table
140,8,4354,08.10.21,1633677876.518289,PresenceSensor,Door1_Bedroom
141,8,4355,08.10.21,1633677883.553823,PresenceSensor,Door2_Bathroom
142,8,4357,08.10.21,1633678417.76093,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
143,8,4508,08.10.21,1633678915.417784,FloorSensor,T10_Bed
144,8,4509,08.10.21,1633678921.867532,FloorSensor,T7_Closet
145,8,4527,08.10.21,1633679013.695959,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
146,8,4587,08.10.21,1633679316.317279,FloorSensor,T7_Closet
147,9,4649,09.10.21,1633761000.0,FloorSensor,T10_Bed
148,9,4650,09.10.21,1633761001.5,FloorSensor,T11_BedWindow5_BedroomT8_Window
149,9,4732,09.10.21,1633761273.328427,PresenceSensor,Door2_Bathroom
150,9,4734,09.10.21,1633761548.949747,FloorSensor,T11_BedWindow5_BedroomT8_Window
151,9,4735,09.10.21,1633761552.985281,PresenceSensor,Door1_Bedroom
152,9,4736,09.10.21,1633761559.435028,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
153,9,4862,09.10.21,1633762440.062445,PresenceSensor,Chair1_Table
154,9,4997,09.10.21,1633763784.269552,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
155,9,5015,09.10.21,1633764465.583261,PresenceSensor,Chair1_Table
156,9,5017,09.10.21,1633764495.033008,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
157,9,5022,09.10.21,1633764581.689862,PresenceSensor,Chair1_Table
158,9,5023,09.10.21,1633764586.518289,PresenceSensor,Door1_Bedroom
159,9,5024,09.10.21,1633764593.553823,PresenceSensor,Door2_Bathroom
160,9,5026,09.10.21,1633765169.76093,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
161,9,5208,09.10.21,1633765772.417784,FloorSensor,T10_Bed
162,9,5209,09.10.21,1633765778.867532,FloorSensor,T7_Closet
163,9,5223,09.10.21,1633765846.695959,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
164,9,5261,09.10.21,1633766039.317279,FloorSensor,T7_Closet
165,10,5309,10.10.21,1633847400.0,FloorSensor,T10_Bed
166,10,5310,10.10.21,1633847401.5,FloorSensor,T11_BedWindow5_BedroomT8_Window
167,10,5370,10.10.21,1633847598.328427,PresenceSensor,Door2_Bathroom
168,10,5372,10.10.21,1633848007.949747,FloorSensor,T11_BedWindow5_BedroomT8_Window
169,10,5373,10.10.21,1633848011.985281,PresenceSensor,Door1_Bedroom
170,10,5374,10.10.21,1633848018.435028,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
171,10,5490,10.10.21,1633848838.062445,PresenceSensor,Chair1_Table
172,10,5574,10.10.21,1633849674.269552,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
173,10,5592,10.10.21,1633850262.583261,PresenceSensor,Chair1_Table
174,10,5594,10.10.21,1633850293.033008,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
175,10,5599,10.10.21,1633850373.689862,PresenceSensor,Chair1_Table
176,10,5600,10.10.21,1633850378.518289,PresenceSensor,Door1_Bedroom
177,10,5601,10.10.21,1633850385.553823,PresenceSensor,Door2_Bathroom
178,10,5603,10.10.21,1633850791.76093,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
179,10,5758,10.10.21,1633851304.417784,FloorSensor,T10_Bed
180,10,5759,10.10.21,1633851310.867532,FloorSensor,T7_Closet
181,10,5779,10.10.21,1633851408.695959,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
182,10,5832,10.10.21,1633851673.317279,FloorSensor,T7_Closet
183,11,5882,11.10.21,1633933800.0,FloorSensor,T10_Bed
184,11,5883,11.10.21,1633933801.5,FloorSensor,T11_BedWindow5_BedroomT8_Window
185,11,5923,11.10.21,1633933934.328427,PresenceSensor,Door2_Bathroom
186,11,5925,11.10.21,1633934162.949747,FloorSensor,T11_BedWindow5_BedroomT8_Window
187,11,5926,11.10.21,1633934166.985281,PresenceSensor,Door1_Bedroom
188,11,5927,11.10.21,1633934173.435028,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
189,11,6046,11.10.21,1633935001.062445,PresenceSensor,Chair1_Table
190,11,6119,11.10.21,1633935721.269552,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
191,11,6136,11.10.21,1633936217.583261,PresenceSensor,Chair1_Table
192,11,6138,11.10.21,1633936251.033008,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
193,11,6143,11.10.21,1633936338.689862,PresenceSensor,Chair1_Table
194,11,6144,11.10.21,1633936343.518289,PresenceSensor,Door1_Bedroom
195,11,6145,11.10.21,1633936350.553823,PresenceSensor,Door2_Bathroom
196,11,6147,11.10.21,1633936884.76093,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
197,11,6281,11.10.21,1633937328.417784,FloorSensor,T10_Bed
198,11,6282,11.10.21,1633937334.867532,FloorSensor,T7_Closet
199,11,6299,11.10.21,1633937418.695959,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
200,11,6340,11.10.21,1633937626.317279,FloorSensor,T7_Closet
201,12,6389,12.10.21,1634020200.0,FloorSensor,T10_Bed
202,12,6390,12.10.21,1634020201.5,FloorSensor,T11_BedWindow5_BedroomT8_Window
203,12,6472,12.10.21,1634020473.328427,PresenceSensor,Door2_Bathroom
204,12,6474,12.10.21,1634020702.949747,FloorSensor,T11_BedWindow5_BedroomT8_Window
205,12,6475,12.10.21,1634020706.985281,PresenceSensor,Door1_Bedroom
206,12,6476,12.10.21,1634020713.435028,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
207,12,6594,12.10.21,1634021534.062445,PresenceSensor,Chair1_Table
208,12,6671,12.10.21,1634022303.269552,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
209,12,6688,12.10.21,1634022889.583261,PresenceSensor,Chair1_Table
210,12,6690,12.10.21,1634022916.033008,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
211,12,6695,12.10.21,1634023001.689862,PresenceSensor,Chair1_Table
212,12,6696,12.10.21,1634023006.518289,PresenceSensor,Door1_Bedroom
213,12,6697,12.10.21,1634023013.553823,PresenceSensor,Door2_Bathroom
214,12,6699,12.10.21,1634023580.76093,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
215,12,6850,12.10.21,1634024081.417784,FloorSensor,T10_Bed
216,12,6851,12.10.21,1634024087.867532,FloorSensor,T7_Closet
217,12,6865,12.10.21,1634024158.695959,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
218,12,6898,12.10.21,1634024324.317279,FloorSensor,T7_Closet
219,13,6957,13.10.21,1634106600.0,FloorSensor,T10_Bed
220,13,6958,13.10.21,1634106601.5,FloorSensor,T11_BedWindow5_BedroomT8_Window
221,13,7010,13.10.21,1634106777.328427,PresenceSensor,Door2_Bathroom
222,13,7012,13.10.21,1634107031.949747,FloorSensor,T11_BedWindow5_BedroomT8_Window
223,13,7013,13.10.21,1634107035.985281,PresenceSensor,Door1_Bedroom
224,13,7014,13.10.21,1634107042.435028,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
225,13,7135,13.10.21,1634107872.062445,PresenceSensor,Chair1_Table
226,13,7229,13.10.21,1634108809.269552,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
227,13,7246,13.10.21,1634109481.583261,PresenceSensor,Chair1_Table
228,13,7248,13.10.21,1634109505.033008,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
229,13,7253,13.10.21,1634109587.689862,PresenceSensor,Chair1_Table
230,13,7254,13.10.21,1634109592.518289,PresenceSensor,Door1_Bedroom
231,13,7255,13.10.21,1634109599.553823,PresenceSensor,Door2_Bathroom
232,13,7257,13.10.21,1634110150.76093,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
233,13,7414,13.10.21,1634110670.417784,FloorSensor,T10_Bed
234,13,7415,13.10.21,1634110676.867532,FloorSensor,T7_Closet
235,13,7437,13.10.21,1634110784.695959,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
236,13,7489,13.10.21,1634111044.317279,FloorSensor,T7_Closet
237,14,7539,14.10.21,1634193000.0,FloorSensor,T10_Bed
238,14,7540,14.10.21,1634193001.5,FloorSensor,T11_BedWindow5_BedroomT8_Window
239,14,7622,14.10.21,1634193273.328427,PresenceSensor,Door2_Bathroom
240,14,7624,14.10.21,1634193555.949747,FloorSensor,T11_BedWindow5_BedroomT8_Window
241,14,7625,14.10.21,1634193559.985281,PresenceSensor,Door1_Bedroom
242,14,7626,14.10.21,1634193566.435028,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
243,14,7740,14.10.21,1634194341.062445,PresenceSensor,Chair1_Table
244,14,7806,14.10.21,1634194997.269552,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
245,14,7823,14.10.21,1634195544.583261,PresenceSensor,Chair1_Table
246,14,7825,14.10.21,1634195570.033008,FloorSensor,T4_KitchenT3_KitchenT2_KitchenStove_StoveT1_StoveT5_Table
247,14,7830,14.10.21,1634195659.689862,PresenceSensor,Chair1_Table
248,14,7831,14.10.21,1634195664.518289,PresenceSensor,Door1_Bedroom
249,14,7832,14.10.21,1634195671.553823,PresenceSensor,Door2_Bathroom
250,14,7834,14.10.21,1634196204.76093,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
251,14,8010,14.10.21,1634196787.417784,FloorSensor,T10_Bed
252,14,8011,14.10.21,1634196793.867532,FloorSensor,T7_Closet
253,14,8030,14.10.21,1634196886.695959,FloorSensor,T9_BathroomBed_BedWindow3_Bedroom
254,14,8063,14.10.21,1634197051.317279,FloorSensor,T7_Closet
